year,quarter,month,dayofmonth,dayofweek,flightdate,reporting_airline,dot_id_reporting_airline,iata_code_reporting_airline,tail_number,flight_number_reporting_airline,originairportid,originairportseqid,origincitymarketid,origin,origincityname,originstate,originstatefips,originstatename,originwac,destairportid,destairportseqid,destcitymarketid,dest,destcityname,deststate,deststatefips,deststatename,destwac,crsdeptime,deptime,depdelay,depdelayminutes,depdel15,departuredelaygroups,deptimeblk,taxiout,wheelsoff,wheelson,taxiin,crsarrtime,arrtime,arrdelay,arrdelayminutes,arrdel15,arrivaldelaygroups,arrtimeblk,cancelled,cancellationcode,diverted,crselapsedtime,actualelapsedtime,airtime,flights,distance,distancegroup,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,firstdeptime,totaladdgtime,longestaddgtime,divairportlandings,divreacheddest,divactualelapsedtime,divarrdelay,divdistance,divairport
2013,1,1,2,3,2013-01-02,MQ,20398,MQ,N854MQ,3987,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1120,1109,-11,0,0,-1,1100-1159,8,1117,1226,22,1255,1248,-7,0,0,-1,1200-1259,0,0,0,95,99,69,1,462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,MQ,20398,MQ,N528MQ,3775,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1255,1251,-4,0,0,-1,1200-1259,16,1307,1357,14,1425,1411,-14,0,0,-1,1400-1459,0,0,0,90,80,50,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,WN,19393,WN,N627SW,532,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1555,1557,2,2,0,0,1500-1559,11,1608,1738,5,1755,1743,-12,0,0,-1,1700-1759,0,0,0,120,106,90,1,691,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,AA,19805,AA,N3BCAA,1076,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1130,1130,0,0,0,0,1100-1159,10,1140,1722,15,1725,1737,12,12,0,0,1700-1759,0,0,0,235,247,222,1,1726,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,US,20355,US,N627AW,407,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1045,1043,-2,0,0,-1,1000-1059,12,1055,1311,3,1331,1314,-17,0,0,-2,1300-1359,0,0,0,226,211,196,1,1440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,UA,19977,UA,N14731,1663,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,630,627,-3,0,0,-1,0600-0659,58,725,822,4,737,826,49,49,1,3,0700-0759,0,0,0,127,179,117,1,622,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,MQ,20398,MQ,N630MQ,4098,11203,1120302,30424,CWA,"Mosinee, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1905,1856,-9,0,0,-1,1900-1959,8,1904,1944,12,2025,1956,-29,0,0,-2,2000-2059,0,0,0,80,60,40,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,EV,20366,EV,N13965,5982,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1727,1805,38,38,1,2,1700-1759,12,1817,1915,8,1853,1923,30,30,1,2,1800-1859,0,0,0,146,138,118,1,773,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,MQ,20398,MQ,N523MQ,3720,13495,1349502,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,730,727,-3,0,0,-1,0700-0759,12,739,927,4,955,931,-24,0,0,-2,0900-0959,0,0,0,145,124,108,1,837,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,MQ,20398,MQ,N522MQ,3844,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,755,751,-4,0,0,-1,0700-0759,11,802,1024,7,1045,1031,-14,0,0,-1,1000-1059,0,0,0,110,100,82,1,606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,23,3,2013-01-23,UA,19977,UA,N428UA,550,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,1321,1316,-5,0,0,-1,1300-1359,10,1326,1530,3,1549,1533,-16,0,0,-2,1500-1559,0,0,0,88,77,64,1,473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,OO,20304,OO,N822SK,4487,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,841,-4,0,0,-1,0800-0859,26,907,1252,18,1302,1310,8,8,0,0,1300-1359,0,0,0,197,209,165,1,1250,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,UA,19977,UA,N406UA,778,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,554,-6,0,0,-1,0600-0659,8,602,647,8,720,655,-25,0,0,-2,0700-0759,0,0,0,80,61,45,1,299,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,AA,19805,AA,N5CCAA,1792,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1430,1430,0,0,0,0,1400-1459,12,1442,1758,12,1835,1810,-25,0,0,-2,1800-1859,0,0,0,185,160,136,1,1197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,AA,19805,AA,N4YKAA,398,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,600,555,-5,0,0,-1,0600-0659,11,606,836,8,905,844,-21,0,0,-2,0900-0959,0,0,0,125,109,90,1,733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,UA,19977,UA,N427UA,624,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1323,1323,0,0,0,0,1300-1359,15,1338,1455,13,1501,1508,7,7,0,0,1500-1559,0,0,0,98,105,77,1,416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,MQ,20398,MQ,N819MQ,4220,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1025,1039,14,14,0,0,1000-1059,9,1048,1204,8,1150,1212,22,22,1,1,1100-1159,0,0,0,85,93,76,1,409,2,0,9,8,0,5,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,WN,19393,WN,N490WN,242,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,730,726,-4,0,0,-1,0700-0759,12,738,942,5,940,947,7,7,0,0,0900-0959,0,0,0,190,201,184,1,1166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,WN,19393,WN,N282WN,1630,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10874,1087402,30647,CAK,"Akron, OH",OH,39,Ohio,44,1100,1059,-1,0,0,-1,1100-1159,8,1107,1255,4,1315,1259,-16,0,0,-2,1300-1359,0,0,0,75,60,48,1,333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,MQ,20398,MQ,N618MQ,3928,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1050,1043,-7,0,0,-1,1000-1059,10,1053,1037,5,1055,1042,-13,0,0,-1,1000-1059,0,0,0,65,59,44,1,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,UA,19977,UA,N432UA,550,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,1315,1310,-5,0,0,-1,1300-1359,9,1319,1514,3,1543,1517,-26,0,0,-2,1500-1559,0,0,0,88,67,55,1,473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,VX,21171,VX,N521VA,205,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,1410,1403,-7,0,0,-1,1400-1459,14,1417,1700,8,1655,1708,13,13,0,0,1600-1659,0,0,0,285,305,283,1,1846,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,EV,20366,EV,N14974,6043,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1312,1330,18,18,1,1,1300-1359,11,1341,1437,12,1432,1449,17,17,1,1,1400-1459,0,0,0,80,79,56,1,299,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,AA,19805,AA,N4WRAA,1326,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1615,1631,16,16,1,1,1600-1659,9,1640,1732,3,1740,1735,-5,0,0,-1,1700-1759,0,0,0,85,64,52,1,403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,OO,20304,OO,N755SK,6384,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,745,739,-6,0,0,-1,0700-0759,19,758,1158,13,1205,1211,6,6,0,0,1200-1259,0,0,0,200,212,180,1,1437,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,6,7,2013-01-06,MQ,20398,MQ,N680MQ,3991,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,905,944,39,39,1,2,0900-0959,12,956,1100,5,1030,1105,35,35,1,2,1000-1059,0,0,0,85,81,64,1,409,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,AA,19805,AA,N545AA,1082,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1856,386,386,1,12,1200-1259,9,1905,13,5,1815,18,363,363,1,12,1800-1859,0,0,0,225,202,188,1,1514,7,3,0,0,0,360,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,MQ,20398,MQ,N909MQ,4355,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,700,654,-6,0,0,-1,0700-0759,9,703,653,22,740,715,-25,0,0,-2,0700-0759,0,0,0,100,81,50,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,OO,20304,OO,N702SK,5214,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11042,1104202,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1755,1754,-1,0,0,-1,1700-1759,17,1811,2005,7,2012,2012,0,0,0,0,2000-2059,0,0,0,77,78,54,1,315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,AA,19805,AA,N424AA,2349,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1915,2041,86,86,1,5,1900-1959,37,2118,2318,5,2145,2323,98,98,1,6,2100-2159,0,0,0,150,162,120,1,802,4,0,15,12,0,71,0,0,0,0,0,0,0,0,0
2013,1,1,29,2,2013-01-29,OO,20304,OO,N953SW,7337,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11337,1133703,31337,DLH,"Duluth, MN",MN,27,Minnesota,63,605,0,0,0,0,0,0600-0659,0,0,0,0,730,0,0,0,0,0,0700-0759,1,0,0,85,0,0,1,397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,7,1,2013-01-07,WN,19393,WN,N969WN,149,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,910,924,14,14,0,0,0900-0959,9,933,1156,3,1155,1159,4,4,0,0,1100-1159,0,0,0,105,95,83,1,611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,MQ,20398,MQ,N826MQ,3938,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10990,1099002,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,1335,1432,57,57,1,3,1300-1359,16,1448,1700,2,1615,1702,47,47,1,3,1600-1659,0,0,0,100,90,72,1,567,3,0,4,0,0,43,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,AA,19805,AA,N493AA,851,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,900,905,5,5,0,0,0900-0959,12,917,1023,4,1030,1027,-3,0,0,-1,1000-1059,0,0,0,90,82,66,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,WN,19393,WN,N408WN,2610,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1820,1815,-5,0,0,-1,1800-1859,10,1825,1933,6,1945,1939,-6,0,0,-1,1900-1959,0,0,0,85,84,68,1,395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,UA,19977,UA,N37274,1243,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,757,748,-9,0,0,-1,0700-0759,13,801,1331,12,1400,1343,-17,0,0,-2,1400-1459,0,0,0,243,235,210,1,1745,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,WN,19393,WN,N483WN,3773,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,2115,2115,0,0,0,0,2100-2159,8,2123,2314,6,2325,2320,-5,0,0,-1,2300-2359,0,0,0,70,65,51,1,271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,UA,19977,UA,N441UA,381,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,1004,1015,11,11,0,0,1000-1059,18,1033,1232,3,1235,1235,0,0,0,0,1200-1259,0,0,0,271,260,239,1,1781,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,4,5,2013-01-04,UA,19977,UA,N814UA,363,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2157,2205,8,8,0,0,2100-2159,20,2225,2254,6,2301,2300,-1,0,0,-1,2300-2359,0,0,0,124,115,89,1,589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,WN,19393,WN,N402WN,1478,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,840,837,-3,0,0,-1,0800-0859,7,844,1113,6,1130,1119,-11,0,0,-1,1100-1159,0,0,0,230,222,209,1,1444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,YV,20378,YV,N503MJ,3767,13296,1329604,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,616,613,-3,0,0,-1,0600-0659,14,627,745,4,803,749,-14,0,0,-1,0800-0859,0,0,0,167,156,138,1,843,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,EV,20366,EV,N12172,6005,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,809,812,3,3,0,0,0800-0859,17,829,919,3,926,922,-4,0,0,-1,0900-0959,0,0,0,77,70,50,1,299,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,UA,19977,UA,N33289,1243,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,758,757,-1,0,0,-1,0700-0759,13,810,1348,15,1401,1403,2,2,0,0,1400-1459,0,0,0,243,246,218,1,1745,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,WN,19393,WN,N701GS,1782,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,600,602,2,2,0,0,0600-0659,19,621,1114,4,1135,1118,-17,0,0,-2,1100-1159,0,0,0,215,196,173,1,1521,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,OO,20304,OO,N789SK,6372,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2059,2219,80,80,1,5,2000-2059,18,2237,42,63,2321,145,144,144,1,9,2300-2359,0,0,0,202,266,185,1,1250,6,0,80,64,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,WN,19393,WN,N618WN,517,10874,1087402,30647,CAK,"Akron, OH",OH,39,Ohio,44,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1620,1617,-3,0,0,-1,1600-1659,6,1623,1622,5,1640,1627,-13,0,0,-1,1600-1659,0,0,0,80,70,59,1,333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,WN,19393,WN,N714CB,2610,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1135,1134,-1,0,0,-1,1100-1159,13,1147,1704,5,1740,1709,-31,0,0,-2,1700-1759,0,0,0,245,215,197,1,1750,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,WN,19393,WN,N943WN,2964,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1205,1221,16,16,1,1,1200-1259,9,1230,1622,6,1620,1628,8,8,0,0,1600-1659,0,0,0,195,187,172,1,1444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,23,3,2013-01-23,EV,20366,EV,N12996,5900,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1527,1758,151,151,1,10,1500-1559,15,1813,1758,11,1530,1809,159,159,1,10,1500-1559,0,0,0,63,71,45,1,179,1,3,0,8,0,148,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,MQ,20398,MQ,N501MQ,3695,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1635,1706,31,31,1,2,1600-1659,27,1733,1838,6,1810,1844,34,34,1,2,1800-1859,0,0,0,155,158,125,1,719,3,1,0,3,0,30,0,0,0,0,0,0,0,0,0
