id,Durations,Distance,Latitude,Longitude,cluster,location_demand,wealth_index,availability,cost_efficiency,wait_time
36954,37.8855,30.17,41.89092203,-87.61886836,5,6.48683440608543,11.164797074166795,True,0.6234254499662661,5.655608272676719
36964,51.19316666666667,41.49922,41.79409025,-87.59231086,5,6.48683440608543,11.164797074166797,True,0.7957227342992946,9.132554417103783
36965,42.95783333333333,33.320209999999996,41.84207612,-87.63397342,5,6.48683440608543,11.164797074166795,True,0.6201224846115353,5.950940264450858
36975,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166797,True,0.6125795106735179,9.862744248026981
36985,36.06933333333333,28.9086,41.89207264,-87.62887416,5,6.48683440608543,11.164797074166795,True,0.6484853179444393,10.511224090919216
36986,30.237166666666667,24.21023,41.93615907,-87.66126522,4,6.48683440608543,11.164797074166797,True,0.92981670704113,3.8212781733123746
36997,21.465833333333332,17.28507,41.968069,-87.72155906,2,6.48683440608543,11.164797074166795,True,0.8483610275132746,6.182439671128584
36999,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166797,True,0.7465106714990767,5.600948175040555
37007,36.081,28.97252,41.9002213,-87.62910519,5,6.48683440608543,11.164797074166795,True,0.8406820664305059,8.933581975399344
37011,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166797,False,0.7853631008439724,10.321489193950029
37020,30.898500000000002,25.411759999999997,41.92268628,-87.64948873,4,6.48683440608543,11.164797074166795,True,0.6762966919249792,6.048823516713874
37024,23.768666666666665,19.85949,41.9386662,-87.71121059,2,6.48683440608543,11.164797074166797,True,0.7718682189846439,11.576720925664997
37032,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166795,True,0.703771153704949,6.984638534086686
37037,30.898500000000002,25.411759999999997,41.92268628,-87.64948873,4,6.48683440608543,11.164797074166797,True,0.7164750234144963,8.511765315623771
37043,40.17100000000001,31.43839,41.87060737,-87.62217294,5,6.48683440608543,11.164797074166795,True,0.6280737121606036,8.795996981153595
37049,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166797,True,0.7717477437419478,10.944151946976145
37053,36.912666666666674,29.329810000000002,41.89915561,-87.62621053,5,6.48683440608543,11.164797074166795,True,0.7673302680666126,4.938435514365176
37060,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166797,False,0.797351747297408,7.847997131171054
37064,31.988,23.81587,41.9867118,-87.66341641,4,6.48683440608543,11.164797074166795,True,0.6329978483022004,4.466091846808663
37072,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166797,True,0.6765631959643169,8.788146448945989
37074,39.26316666666666,31.261860000000002,41.87740612,-87.62197165,5,6.48683440608543,11.164797074166795,True,0.7531636222159227,5.447387241452364
37083,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166797,True,0.6518984413285349,7.010684247451168
37084,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166795,True,0.724260185227187,9.583112340323764
37094,27.032500000000002,21.236150000000002,41.94779159,-87.68383494,3,6.48683440608543,11.164797074166797,True,0.728906405264465,9.215887929296983
37104,35.214333333333336,27.75081,41.90749193,-87.63576009,5,6.48683440608543,11.164797074166795,True,0.7138737766582028,5.911757235142618
37105,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166797,False,0.6268727254488733,10.023097672537915
37114,32.826,25.26489,41.92907766,-87.64629348,4,6.48683440608543,11.164797074166795,True,0.6503118092587674,5.192443605056684
